"","City","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender","income","Gini","n.M.police","n.F.police","n.U.police","n.W.police","n.B.police","n.A.police","n.L.police","n.O.police"
"1220","houston",2011-09-06,"N","N","U","U","U",NA,"1",1,"B","M","Houston Police Department",9,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,4,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1221","houston",2014-12-10,"N","N","L","U","U",NA,"1",2,"B;W","M;M","Houston Police Department",12,4,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,2,0,1,1,0,"b","M",21701,0.469,2,0,0,1,1,0,0,0
"1222","houston",2015-08-09,"N","N","L","U","U",NA,"1",2,"L;W","M;M","Houston Police Department",8,1,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,4,1,1,1,0,"l","M",21701,0.469,2,0,0,1,0,0,1,0
"1223","houston",NA,"N","Y","B","M","29.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",29,2,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1224","houston",2016-08-03,"N","Y","B","M","20.0",NA,"1",2,"W;L","M;M","Houston Police Department",8,4,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",20,2,4,0,1,1,0,"l","M",21701,0.469,2,0,0,1,0,0,1,0
"1225","houston",NA,"F","N","B","U","U",NA,"1",6,"W;W;W;W;W;W","M;M;M;M;M;M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,1,1,0,"w","M",21701,0.469,6,0,0,6,0,0,0,0
"1226","houston",2010-03-09,"N","N","B","U","U",NA,"1",2,"L;A","M;M","Houston Police Department",3,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,2,0,1,1,0,"a","M",21701,0.469,2,0,0,0,0,1,1,0
"1227","houston",2014-12-01,"N","Y","W","M","22.0",NA,"1",1,"L","M","Houston Police Department",12,2,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",22,2,2,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1228","houston",NA,"N","U","B","M","42.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",42,3,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1229","houston",2010-05-11,"N","N","U","U","U",NA,"1",2,"W;L","M;M","Houston Police Department",5,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,3,0,1,1,0,"l","M",21701,0.469,2,0,0,1,0,0,1,0
"1230","houston",NA,"N","N","B","M","21.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",21,2,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1231","houston",NA,"N","Y","L","M","17.0",NA,"1",3,"L;L;W","M;M;M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",17,1,0,0,1,1,0,"l","M",21701,0.469,3,0,0,1,0,0,2,0
"1232","houston",2013-04-01,"N","U","B","U","U",NA,"1",1,"W","M;M","Houston Police Department",4,2,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,2,0,0,1,0,"w","M",21701,0.469,2,0,0,1,0,0,0,0
"1233","houston",NA,"F","Y","B","M","69.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",69,4,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1234","houston",NA,"N","N","L","M","25.0",NA,"1",1,"L","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",25,2,0,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1235","houston",NA,"N","N","B","U","U",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1236","houston",2014-06-03,"F","N","U","U","U",NA,"1",1,"B","M","Houston Police Department",6,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,3,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1237","houston",NA,"N","Y","B","M","30.0",NA,"1",2,"W;U","M;U","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",30,2,0,0,1,1,0,"u","M",21701,0.469,1,0,1,1,0,0,0,0
"1238","houston",NA,"N","Y","B","M","31.0",NA,"1",1,"B","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",31,2,0,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1239","houston",NA,"N","Y","B","M","34.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",34,2,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1240","houston",2014-09-02,"N","N","W","U","U",NA,"1",1,"B","M","Houston Police Department",9,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,4,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1241","houston",NA,"N","N","B","U","U",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1242","houston",NA,"N","Y","L","U","U",NA,"1",1,"L","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1243","houston",NA,"F","N","B","M","24.0",NA,"1",1,"B","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",24,2,0,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1244","houston",NA,"N","N","B","U","U",NA,"1",1,"A","N","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"a","M",21701,0.469,0,0,0,0,0,1,0,0
"1245","houston",NA,"N","N","L","U","U",NA,"1",1,"L","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1246","houston",NA,"N","Y","B","U","U",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1247","houston",NA,"U","U","U","U","U",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1248","houston",NA,"N","Y","B","U","U",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1249","houston",2013-03-03,"N","Y","L","M","51.0",NA,"1",2,"W;W","M;M","Houston Police Department",3,1,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",51,3,2,1,1,1,0,"w","M",21701,0.469,2,0,0,2,0,0,0,0
"1250","houston",NA,"N","N","B","M","34.0",NA,"1",1,"B","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",34,2,0,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1251","houston",2013-10-04,"N","N","U","U","U",NA,"1",2,"W;L","M;M","Houston Police Department",10,6,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,1,0,1,1,0,"l","M",21701,0.469,2,0,0,1,0,0,1,0
"1252","houston",2015-08-10,"N","Y","U","U","U",NA,"1",1,"W","M","Houston Police Department",8,2,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,4,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1253","houston",NA,"F","N","W","M","45.0",NA,"1",1,"L","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",45,3,0,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1254","houston",NA,"N","N","B","M","U",NA,"1",1,"B","F","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"b","F",21701,0.469,0,1,0,0,1,0,0,0
"1255","houston",2012-11-10,"F","N","B","M","27.0",NA,"1",1,"B","M","Houston Police Department",11,7,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",27,2,1,1,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1256","houston",NA,"N","N","L","M","25.0",NA,"1",1,"B","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",25,2,0,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1257","houston",NA,"F","Y","B","M","21.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",21,2,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1258","houston",2010-02-04,"N","N","L","M","35.0",NA,"1",1,"L","M","Houston Police Department",2,5,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",35,2,2,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1259","houston",2016-09-07,"N","Y","W","M","49.0",NA,"1",1,"W","M","Houston Police Department",9,4,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",49,3,4,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1260","houston",NA,"N","N","B","U","U",NA,"1",1,"A","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"a","M",21701,0.469,1,0,0,0,0,1,0,0
"1261","houston",2012-12-06,"N","Y","L","M","44.0",NA,"1",1,"B","M","Houston Police Department",12,5,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",44,3,2,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1262","houston",NA,"F","Y","W","M","46.0",NA,"1",5,"B;W;W;W;W","M;M;M;M;M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",46,3,0,0,1,1,0,"w","M",21701,0.469,5,0,0,4,1,0,0,0
"1263","houston",2012-07-08,"F","Y","B","M","33.0",NA,"1",1,"W","M","Houston Police Department",7,1,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",33,2,3,1,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1264","houston",2016-07-06,"N","N","B","M","47.0",NA,"1",1,"B","M","Houston Police Department",7,4,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",47,3,3,0,0,1,0,"b","M",21701,0.469,1,0,0,0,1,0,0,0
"1265","houston",NA,"N","N","L","M","29.0",NA,"1",2,"W;W","M;M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",29,2,0,0,1,1,0,"w","M",21701,0.469,2,0,0,2,0,0,0,0
"1266","houston",NA,"F","Y","B","U","U",NA,"1",2,"W;W","M;M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,1,1,0,"w","M",21701,0.469,2,0,0,2,0,0,0,0
"1267","houston",NA,"N","N","L","U","U",NA,"1",1,"L","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",0,0,0,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1268","houston",2013-01-09,"F","Y","L","M","28.0",NA,"1",1,"L","M","Houston Police Department",1,4,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",28,2,1,0,0,1,0,"l","M",21701,0.469,1,0,0,0,0,0,1,0
"1269","houston",2014-08-12,"N","Y","B","M","33.0",NA,"1",1,"W","M","Houston Police Department",8,3,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",33,2,4,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1270","houston",NA,"N","N","W","M","24.0",NA,"1",1,"W","M","Houston Police Department",0,0,4,"texas",2303482,2100263,968,6375,165112,3613,13952,"29.7866°N 95.3909°W",2,"neither",24,2,0,0,0,1,0,"w","M",21701,0.469,1,0,0,1,0,0,0,0
"1271","indianapolis",NA,"F","U","W","M","28.0",NA,"1",6,"W;W;W;W;W;W","M;M;M;M;M;M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",28,2,0,0,1,1,0,"w","M",23198,0.44,6,0,0,6,0,0,0,0
"1272","indianapolis",2012-07-10,"U","U","B","M","29.0",NA,"1",1,"W","F","Indianapolis Metro Police Department",7,3,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",29,2,3,0,0,1,0,"w","F",23198,0.44,0,1,0,1,0,0,0,0
"1273","indianapolis",2011-12-12,"F","U","B","M","23.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",12,2,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",23,2,2,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1274","indianapolis",2016-07-01,"U","N","W","M","19.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",7,6,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",19,1,3,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1275","indianapolis",NA,"N","U","B","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1276","indianapolis",NA,"N","U","W","M","17.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",17,1,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1277","indianapolis",NA,"N","U","B","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1278","indianapolis",NA,"N","N","B","U","U",NA,"1",3,"W;W;W","M;M;M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,1,1,0,"w","M",23198,0.44,3,0,0,3,0,0,0,0
"1279","indianapolis",NA,"F","Y","B","M","27.0",NA,"1",1,"B","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",27,2,0,0,0,1,0,"b","M",23198,0.44,1,0,0,0,1,0,0,0
"1280","indianapolis",NA,"N","U","W","F","31.0",NA,"1",1,"W","F","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",31,2,0,0,0,1,0,"w","F",23198,0.44,0,1,0,1,0,0,0,0
"1281","indianapolis",NA,"F","U","B","M","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1282","indianapolis",2013-09-08,"F","U","W","M","21.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",9,1,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",21,2,4,1,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1283","indianapolis",2014-02-05,"N","Y","B","M","28.0",NA,"1",3,"W;W;W","M;M;M","Indianapolis Metro Police Department",2,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",28,2,2,0,1,1,0,"w","M",23198,0.44,3,0,0,3,0,0,0,0
"1284","indianapolis",NA,"N","N","B","M","42.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",42,3,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1285","indianapolis",2015-09-08,"F","Y","B","M","15.0",NA,"1",3,"W;W;B","M;M;M","Indianapolis Metro Police Department",9,3,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",15,1,4,0,1,1,0,"w","M",23198,0.44,3,0,0,2,1,0,0,0
"1286","indianapolis",NA,"N","U","B","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1287","indianapolis",NA,"N","Y","B","M","21.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",21,2,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1288","indianapolis",2016-05-04,"F","N","B","M","45.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",5,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",45,3,3,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1289","indianapolis",NA,"F","Y","B","M","37.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",37,2,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1290","indianapolis",2016-02-04,"F","Y","B","M","30.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",2,5,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",30,2,2,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1291","indianapolis",NA,"U","U","U","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1292","indianapolis",NA,"N","Y","B","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1293","indianapolis",2014-05-07,"N","Y","B","M","26.0",NA,"1",2,"W;W","M;M","Indianapolis Metro Police Department",5,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",26,2,3,0,1,1,0,"w","M",23198,0.44,2,0,0,2,0,0,0,0
"1294","indianapolis",NA,"N","U","B","M","23.0",NA,"1",1,"B","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",23,2,0,0,0,1,0,"b","M",23198,0.44,1,0,0,0,1,0,0,0
"1295","indianapolis",2016-11-08,"N","Y","W","M","31.0",NA,"1",2,"B;B","M;M","Indianapolis Metro Police Department",11,3,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",31,2,1,0,1,1,0,"b","M",23198,0.44,2,0,0,0,2,0,0,0
"1296","indianapolis",2016-12-12,"N","U","B","M","24.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",12,2,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",24,2,2,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1297","indianapolis",2014-01-01,"N","U","W","U","U",NA,"1",1,"W","M","Indianapolis Metro Police Department",1,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,1,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1298","indianapolis",NA,"F","Y","B","M","21.0",NA,"1",2,"W;W","M;M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",21,2,0,0,1,1,0,"w","M",23198,0.44,2,0,0,2,0,0,0,0
"1299","indianapolis",NA,"N","Y","B","M","23.0",NA,"1",1,"B","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",23,2,0,0,0,1,0,"b","M",23198,0.44,1,0,0,0,1,0,0,0
"1300","indianapolis",2014-10-08,"U","Y","B","M","23.0",NA,"1",2,"W;W","M;M","Indianapolis Metro Police Department",10,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",23,2,1,0,1,1,0,"w","M",23198,0.44,2,0,0,2,0,0,0,0
"1301","indianapolis",2012-12-08,"N","U","W","M","25.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",12,7,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",25,2,2,1,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1302","indianapolis",2011-05-11,"F","U","B","M","30.0",NA,"1",2,"W;W","M;M","Indianapolis Metro Police Department",5,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",30,2,3,0,1,1,0,"w","M",23198,0.44,2,0,0,2,0,0,0,0
"1303","indianapolis",2014-10-01,"N","U","B","M","20.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",10,4,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",20,2,1,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1304","indianapolis",NA,"F","Y","W","M","56.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",56,3,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1305","indianapolis",NA,"N","Y","B","F","20.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",20,2,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1306","indianapolis",2014-11-02,"N","Y","W","M","46.0",NA,"1",3,"W;W;W","M;M;M","Indianapolis Metro Police Department",11,1,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",46,3,1,1,1,1,0,"w","M",23198,0.44,3,0,0,3,0,0,0,0
"1307","indianapolis",2015-10-12,"F","U","W","M","34.0",NA,"1",2,"W;W","M;M","Indianapolis Metro Police Department",10,2,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",34,2,1,0,1,1,0,"w","M",23198,0.44,2,0,0,2,0,0,0,0
"1308","indianapolis",NA,"N","U","B","M","48.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",48,3,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1309","indianapolis",2015-06-04,"F","Y","W","M","23.0",NA,"1",6,"W;W;A;W;W;W","M;M;F;M;M;F","Indianapolis Metro Police Department",6,5,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",23,2,3,0,1,1,0,"w","M",23198,0.44,4,2,0,5,0,1,0,0
"1310","indianapolis",NA,"N","U","B","M","33.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",33,2,0,0,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
"1311","indianapolis",NA,"N","N","B","U","U",NA,"1",3,"W;W;W","M;M;M","Indianapolis Metro Police Department",0,0,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",0,0,0,0,1,1,0,"w","M",23198,0.44,3,0,0,3,0,0,0,0
"1312","indianapolis",2015-02-01,"N","N","B","M","27.0",NA,"1",1,"W","M","Indianapolis Metro Police Department",2,1,15,"indiana",855164,820445,423,3615,93632,2366,9142,"39.7767°N 86.1459°W",2,"neither",27,2,2,1,0,1,0,"w","M",23198,0.44,1,0,0,1,0,0,0,0
