"","City","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender","income"
"1395","kansascity",NA,"N","Y","U","U","U","Agg. Assault","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1396","kansascity",NA,"N","Y","B","M","U","Shots fired/Agg Assault","1",2,"W;W","M;M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,1,1,0,"w","M",23326
"1397","kansascity",2015-07-06,"U","U","U","U","U","Accidental Discharge w/ injuries","1",1,"W","M","Kansas City Police Department",7,2,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,3,0,0,1,0,"w","M",23326
"1398","kansascity",2016-08-06,"F","Y","W","M","U",NA,"1",1,"W","M","Kansas City Police Department",8,7,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,4,1,0,1,0,"w","M",23326
"1399","kansascity",NA,"F","Y","W","M","U","Agg Assault/Op 100","1",2,"W;W","M;M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,1,1,0,"w","M",23326
"1400","kansascity",NA,"N","N","U","U","U","Vehicle Pursuit","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1401","kansascity",NA,"N","N","W","M","U","Party wanted-PCS","1",1,"B","M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"b","M",23326
"1402","kansascity",NA,"N","Y","U","U","U","Vehicle Pursuit","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1403","kansascity",NA,"N","N","U","U","U","Stolen Auto","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1404","kansascity",2013-08-08,"F","N","U","U","U","Susp. Party","1",1,"U","U","Kansas City Police Department",8,5,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,4,0,0,1,0,"u","U",23326
"1405","kansascity",2015-09-07,"F","N","B","M","U","Sus Party Armed","1",1,"W","F","Kansas City Police Department",9,2,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,4,0,0,1,0,"w","F",23326
"1406","kansascity",NA,"N","Y","U","U","U","Sound of Shots","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1407","kansascity",2015-09-09,"F","N","B","M","U","Op 100","1",1,"W","M","Kansas City Police Department",9,4,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,4,0,0,1,0,"w","M",23326
"1408","kansascity",2011-02-06,"N","N","U","U","U","Vehicle Pursuit","1",1,"U","U","Kansas City Police Department",2,1,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,2,1,0,1,0,"u","U",23326
"1409","kansascity",NA,"N","Y","U","U","U","Party Armed","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1410","kansascity",NA,"N","Y","U","U","U","Armed Robbery","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1411","kansascity",2016-04-02,"F","Y","W","M","U","Vehicle Pursuit","1",1,"W","M","Kansas City Police Department",4,7,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,2,1,0,1,0,"w","M",23326
"1412","kansascity",2013-01-12,"F","N","U","U","U","Nag-Assault","1",1,"U","U","Kansas City Police Department",1,7,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,1,1,0,1,0,"u","U",23326
"1413","kansascity",2016-11-09,"U","Y","B","M","U","Fleeing vehicle","1",1,"W","M","Kansas City Police Department",11,4,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,1,0,0,1,0,"w","M",23326
"1414","kansascity",NA,"N","N","W","M","U","Felony Car check","1",1,"W","M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"w","M",23326
"1415","kansascity",NA,"N","N","W","F","U","Agg DV Assault","1",1,"W","M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"w","M",23326
"1416","kansascity",2011-03-10,"N","Y","U","U","U","Agg. Assault","1",1,"U","U","Kansas City Police Department",3,5,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,2,0,0,1,0,"u","U",23326
"1417","kansascity",NA,"N","Y","U","U","U","Agg. Assualt","1",1,"U","U","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"u","U",23326
"1418","kansascity",NA,"N","Y","B","M","U","Homicide","1",1,"B","M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,0,1,0,"b","M",23326
"1419","kansascity",NA,"F","Y","B","M","U","Susp Party/Armed","1",2,"W;W","M;M","Kansas City Police Department",0,0,171,"kansas",151709,145786,406,1248,32322,1216,4702,"39.1225°N 94.7418°W",1,"neither",0,0,0,0,1,1,0,"w","M",23326
"1420","lasvegas",NA,"F","Y","U","M","U","Robbery","2.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,2,1,"u","M",21210
"1421","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1422","lasvegas",NA,"F","N","U","M","32.0","Traffick stop; suspect","3.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",32,2,0,0,1,3,1,"u","M",21210
"1423","lasvegas",1905-07-03,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,2,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,0,0,1,0,"u","U",21210
"1424","lasvegas",NA,"F","Y","W","M","21.0","Weapons posession; firearm; home invasion","20.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",21,2,0,0,1,20,1,"u","M",21210
"1425","lasvegas",2012-01-02,"F","Y","U","M","24.0","Murder suspect; traffic stop","3.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",1,2,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",24,2,1,0,1,3,1,"u","M",21210
"1426","lasvegas",2016-11-04,"N","Y","U","M","22.0","Disturbance","1",2,"U;U","M;M","Las Vegas Metropolitan Police Department",11,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",22,2,1,0,1,1,0,"u","M",21210
"1427","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1428","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1429","lasvegas",2013-08-02,"F","Y","L","U","U","Warrants","8.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",8,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,4,0,1,8,1,"u","M",21210
"1430","lasvegas",NA,"F","N","L","M","36.0","domestic violence","8.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",36,2,0,0,1,8,1,"u","M",21210
"1431","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1432","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1433","lasvegas",NA,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,0,1,0,"u","U",21210
"1434","lasvegas",2013-08-02,"N","N","L","U","U","Warrants","8.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",8,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,4,0,1,8,1,"u","M",21210
"1435","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1436","lasvegas",2011-04-07,"F","Y","L","M","54.0","weapons posession; firearm; suicide","4.0",4,"U;U;U;U","M;F;M;F","Las Vegas Metropolitan Police Department",4,5,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",54,3,2,0,1,4,1,"u","F",21210
"1437","lasvegas",NA,"N","Y","U","M","46.0","Robbery; Shooting","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",46,3,0,0,1,1,0,"u","M",21210
"1438","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1439","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1440","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1441","lasvegas",NA,"N","Y","U","U","U","Weapons posession; firearm","2.0",3,"U;U;U","M;U;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,2,1,"u","U",21210
"1442","lasvegas",NA,"F","Y","U","M","47.0","Shooting; threat","9.0",4,"U;U;U;U","M;U;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",47,3,0,0,1,9,1,"u","M",21210
"1443","lasvegas",NA,"N","Y","U","U","U","home invasion","4.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,4,1,"u","M",21210
"1444","lasvegas",NA,"N","Y","U","M","31.0","Shooting","4.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",31,2,0,0,1,4,1,"u","M",21210
"1445","lasvegas",2015-10-07,"F","Y","W","M","55.0","Traffic stop","3.0",6,"U;U;U;U;U;U","M;M;M;M;M;F","Las Vegas Metropolitan Police Department",10,4,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",55,3,1,0,1,3,1,"u","M",21210
"1446","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1447","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1448","lasvegas",NA,"N","Y","W","M","52.0","Shooting","8.0",6,"U;U;U;U;U;U","M;M;M;M;F;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",52,3,0,0,1,8,1,"u","M",21210
"1449","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1450","lasvegas",2016-11-04,"F","Y","U","M","22.0","Shooting","2.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department",11,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",22,2,1,0,1,2,1,"u","M",21210
"1451","lasvegas",NA,"F","N","W","M","23.0","Weapons posession; threat","11.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",23,2,0,0,1,11,1,"u","M",21210
"1452","lasvegas",NA,"F","Y","W","M","52.0","Shooting","3.0",3,"U;U;U","M;F;F","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",52,3,0,0,1,3,1,"u","F",21210
"1453","lasvegas",NA,"F","Y","B","M","37.0","Gang; suspicious person","9.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",37,2,0,0,0,9,1,"u","M",21210
"1454","lasvegas",NA,"N","Y","U","M","34.0","Stolen car","1.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",34,2,0,0,0,1,0,"u","M",21210
"1455","lasvegas",NA,"F","Y","W","F","50.0","Traffic; fugitive","2.0",4,"U;U;U;U","M;M;U;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",50,3,0,0,1,2,1,"u","M",21210
"1456","lasvegas",2013-08-02,"N","N","L","U","U","Warrants","8.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",8,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,4,0,1,8,1,"u","M",21210
"1457","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1458","lasvegas",2013-04-06,"N","N","W","M","49.0","suicide","2.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department",4,7,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",49,3,2,1,1,2,1,"u","M",21210
"1459","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1460","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1461","lasvegas",1905-07-02,"F","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1462","lasvegas",NA,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,0,1,0,"u","U",21210
"1463","lasvegas",NA,"N","Y","B","U","U","Weapons posession; firearm","2.0",3,"U;U;U","M;U;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,2,1,"u","U",21210
"1464","lasvegas",NA,"F","N","W","M","32.0","Domestic disturbance","1.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",32,2,0,0,1,1,0,"u","M",21210
"1465","lasvegas",NA,"F","N","U","M","U","Warrant; US Marshalls","9.0",6,"U;U;U;U;U;U","M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,9,1,"u","M",21210
"1466","lasvegas",NA,"F","Y","B","F","50.0","stolen vehicle","5.0",5,"U;U;U;U;U","M;U;M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",50,3,0,0,1,5,1,"u","M",21210
"1467","lasvegas",NA,"N","Y","U","M","32.0","search warrant","4.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",32,2,0,0,1,4,1,"u","M",21210
"1468","lasvegas",NA,"N","Y","U","M","30.0","Traffic","6.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",30,2,0,0,0,6,1,"u","M",21210
"1469","lasvegas",2014-08-08,"N","Y","U","U","U","Shooting","5.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",8,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,4,0,1,5,1,"u","M",21210
"1470","lasvegas",NA,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,0,1,0,"u","U",21210
"1471","lasvegas",NA,"F","Y","W","M","58.0","Weapons posession; firearm","1.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",58,3,0,0,0,1,0,"u","M",21210
"1472","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1473","lasvegas",NA,"N","Y","L","U","U","robbery","1",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,0,1,0,"u","M",21210
"1474","lasvegas",NA,"N","Y","U","M","37.0","Domestic disturbance; firearm; suicide","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",37,2,0,0,1,1,0,"u","M",21210
"1475","lasvegas",NA,"N","N","U","F","51.0","Weapons posession","2.0",1,"U","F","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",51,3,0,0,0,2,1,"u","F",21210
"1476","lasvegas",2012-11-11,"N","N","U","M","22.0","domestic dispute","1.0",1,"U","M","Las Vegas Metropolitan Police Department",11,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",22,2,1,1,0,1,0,"u","M",21210
"1477","lasvegas",NA,"F","Y","U","F","48.0","Mental health; drugs; suicide","2.0",4,"U;U","M;M;U;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",48,3,0,0,1,2,1,"u","M",21210
"1478","lasvegas",2014-06-12,"U","Y","W","M","31.0","Robbery suspect; surveillance","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department",6,5,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",31,2,3,0,1,1,0,"u","M",21210
"1479","lasvegas",NA,"F","Y","U","M","29.0","Armed robbery","2.0",2,"U","M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",29,2,0,0,1,2,1,"u","M",21210
"1480","lasvegas",2014-03-03,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",3,2,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,2,0,0,1,0,"u","U",21210
"1481","lasvegas",NA,"N","N","U","M","18.0","Traffic stop","10.0",2,"U","M;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",18,1,0,0,1,10,1,"u","M",21210
"1482","lasvegas",NA,"F","Y","U","U","U","home invasion","4.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,4,1,"u","M",21210
"1483","lasvegas",NA,"F","N","U","M","23.0","Mental health","5.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",23,2,0,0,1,5,1,"u","M",21210
"1484","lasvegas",2011-09-09,"F","Y","U","M","25.0","Suspicious person; shoplifting","43.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department",9,6,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",25,2,4,0,1,43,1,"u","M",21210
"1485","lasvegas",NA,"N","N","W","M","46.0","Mental health; stabbing; assault; suicide","4.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",46,3,0,0,1,4,1,"u","M",21210
"1486","lasvegas",1905-07-02,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1487","lasvegas",NA,"F","Y","U","M","U","Battery","6.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,0,0,1,6,1,"u","M",21210
"1488","lasvegas",NA,"N","Y","U","M","19.0","Robbery","2.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",19,1,0,0,0,2,1,"u","M",21210
"1489","lasvegas",2016-12-10,"F","N","U","M","50.0","Stolen car","4.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department",12,7,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",50,3,2,1,1,4,1,"u","M",21210
"1490","lasvegas",NA,"N","N","U","M","42.0","Weapons posession; firearm","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",42,3,0,0,1,1,0,"u","M",21210
"1491","lasvegas",1905-07-02,"F","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,1,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,1,0,1,0,"u","U",21210
"1492","lasvegas",1905-07-04,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department",7,3,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",0,0,3,0,0,1,0,"u","U",21210
"1493","lasvegas",NA,"N","Y","U","F","30.0","Domestic dispute; weapons posession; firearm","1.0",1,"U","M","Las Vegas Metropolitan Police Department",0,0,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",30,2,0,0,0,1,0,"u","M",21210
"1494","lasvegas",2013-06-01,"N","Y","W","M","29.0","Traffick stop; robbery suspect","27.0",1,"U","M","Las Vegas Metropolitan Police Department",6,7,28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W",3,"neither",29,2,3,1,0,27,1,"u","M",21210
